alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1707260435.7217,elite,5636.06181024,1706939532.0061,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"San Francisco","North America",NA,"United States",US,,true,"DigitalOcean, LLC",37.7308,-122.3838,false,"Digital Ocean",true,California,success,America/Los_Angeles,94124,1706939848,1707260466.9646,47175,socks4,162.243.140.82:47175,true,5493.6351776123,1343,2860,31.953366642874,162.243.140.82
true,1707260466.7802,elite,3287.1509527316,1703833441.3943,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Rongcheng,Asia,AS,China,CN,,false,Chinanet,30.6007,117.925,false,"Chinanet AH",true,Anhui,success,Asia/Shanghai,,1707168829,1707260466.7802,8089,http,117.69.233.210:8089,false,8255.7797431946,367,15964,2.2472598126263,117.69.233.210
true,1707260466.7751,transparent,5631.6436190908,1666697794.8008,"AS22411 GTD PERÚ S.A","GTD PERU S.A",Piura,"South America",SA,Peru,PE,,false,"Wigo S.A.",-5.1996,-80.6248,true,,true,Piura,success,America/Lima,,1706832663,1707260466.7751,999,http,200.123.15.125:999,false,3814.3672943115,16915,327904,4.9054721462564,200.123.15.125
true,1707260466.7595,transparent,6131.0763231979,1684404178.1995,"AS138130 PT PHATRIA INTI PERSADA",PHATRIASULUNG-AS-ID,Cikarang,Asia,AS,Indonesia,ID,,false,"PT PHATRIA INTI PERSADA",-6.38545,107.108,false,,true,"West Java",success,Asia/Jakarta,,1706832709,1707260466.7595,8181,http,103.133.27.97:8181,false,3504.9777030945,7732,187886,3.9526014988396,103.133.27.97
true,1707260447.3542,transparent,5586.2286867183,1697635618.3277,"AS270062 FIBERNET TV SAS","FIBERNET TV SAS",Neiva,"South America",SA,Colombia,CO,,false,"Fibernet TV SAS",2.93448,-75.2809,false,"FIBERNET TV",true,"Departamento del Huila",success,America/Bogota,410001,1707168569,1707260466.7582,999,http,131.100.51.212:999,false,2525.0635147095,2592,47525,5.1718977592434,131.100.51.212
true,1707260466.6957,elite,6356.8841427552,1662041138.5208,"AS58519 Cloud Computing Corporation",CHINATELECOM-Ctcloud,Lipu,Asia,AS,China,CN,,true,"Cloud Computing Corporation",29.1416,119.789,false,"Chinanet ZJ",true,Zhejiang,success,Asia/Shanghai,,1706708576,1707260466.6957,808,http,36.111.191.127:808,false,7807.1925640106,25816,48224,34.867639113992,36.111.191.127
true,1707260466.6304,transparent,7942.7118297117,1667461783.4083,"AS262934 IP·RED",IP*RED,Rosario,"South America",SA,Argentina,AR,,false,IP·RED,-32.9518,-60.6839,false,,true,"Santa Fe",success,America/Argentina/Cordoba,2000,1706799808,1707260466.6304,8081,http,191.102.254.26:8081,false,4934.7796440125,2790,172605,1.590695287779,191.102.254.26
true,1707259950.9076,elite,1964.1522517453,1625043559.1421,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,Fairlie-Poplar,true,"Performive LLC",33.7549,-84.3897,false,"Total Server Solutions L.L.C.",true,Georgia,success,America/New_York,30303,1706832878,1707260466.6247,19404,socks5,192.111.139.163:19404,true,831.95042610168,747840,249917,74.952117599776,192.111.139.163
true,1707260466.523,transparent,4391.0872563845,1617605556.0173,"AS58890 InfoLink",INFOLINK1-BD,Nārāyanganj,Asia,AS,Bangladesh,BD,,false,InfoLink,23.6533,90.4923,false,InfoLink,true,"Dhaka Division",success,Asia/Dhaka,1421,1707168431,1707260466.523,8080,http,103.19.130.50:8080,false,779.19054031372,92194,459495,16.711226796257,103.19.130.50
true,1707260466.4924,elite,7389.7483763979,1706597960.3027,"AS398101 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Tempe,"North America",NA,"United States",US,"South Tempe",false,"GoDaddy.com, LLC",33.3359,-111.894,false,"GoDaddy.com, LLC",true,Arizona,success,America/Phoenix,85284,1707202772,1707260466.4924,56059,socks4,166.62.122.168:56059,true,11208.31489563,1476,7490,16.462190497435,166.62.122.168
true,1707260466.4852,transparent,4959.696859954,1693065398.3177,"AS21017 PJSC Rostelecom",VSI-AS,Voronezh,Europe,EU,Russia,RU,,false,"CenterTelecom Voronezh ISP",51.6755,39.2089,false,"OJSC Rostelecom Voronezh branch Network Operation Center",true,"Voronezh Oblast",success,Europe/Moscow,394033,1706832851,1707260466.4852,8080,http,80.82.60.62:8080,true,7941.5619373322,13281,108753,10.883032597473,80.82.60.62
true,1707260378.9812,elite,1331.2820131703,1661087546.4498,"AS3462 Data Communication Business Group",HINET,Taipei,Asia,AS,Taiwan,TW,,false,"Chunghwa Telecom Co., Ltd.",25.0504,121.5324,false,"Chunghwa Telecom Co. Ltd.",true,"Taipei City",success,Asia/Taipei,,1707077906,1707260466.4838,9000,http,122.116.150.2:9000,false,939.04900550842,74565,243631,23.433669813574,122.116.150.2
true,1707260466.4713,elite,5975.2073305158,1707176496.7173,"AS52000 MIRhosting B.V.",MIRhosting,Dronten,Europe,EU,"The Netherlands",NL,,true,worldbyte,52.5347,5.72181,false,,true,Flevoland,success,Europe/Amsterdam,8254,1707176497,1707260466.4713,53856,socks5,31.184.242.14:53856,true,3426.6970157623,416,854,32.755905511811,31.184.242.14
true,1707260466.4709,elite,6570.973095883,1706342646.9301,"AS400754 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Ashburn,"North America",NA,"United States",US,,false,"GoDaddy.com, LLC",39.0469,-77.4903,false,"GoDaddy.com, LLC",true,Virginia,success,America/New_York,20149,1706947841,1707260466.4709,16498,socks4,107.180.90.42:16498,true,4160.270690918,2638,9934,20.98313713013,107.180.90.42
true,1707260328.6784,elite,685.95455292683,1706945603.7647,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,Pioneer,true,"DigitalOcean, LLC",1.32123,103.695,false,"DigitalOcean, LLC",false,"South West",success,Asia/Singapore,627753,1706945604,1707260466.4479,8000,http,128.199.187.113:8000,false,661.85736656189,1256,2688,31.84584178499,128.199.187.113
true,1707260466.3325,transparent,8642.4612215014,1697389416.3027,"AS174 Cogent Communications",COGENT-174,"San Jose Iturbide","North America",NA,Mexico,MX,,false,"Cogent Communications",20.986,-100.4333,true,"Open TI",true,Guanajuato,success,America/Mexico_City,37980,1707180396,1707260466.3325,999,http,38.65.172.145:999,true,4831.8872451782,1843,47470,3.7373512055645,38.65.172.145
true,1707260466.2872,transparent,6309.627372479,1653591934.6597,"AS24492 WiCAM Corporation Ltd.",IIT-WICAM-AS-AP,"Phnom Penh",Asia,AS,Cambodia,KH,,false,"WiCAM Corporation Ltd",11.5583,104.9121,false,"WiCAM Corporation, LTD",true,"Phnom Penh",success,Asia/Phnom_Penh,,1707168902,1707260466.2872,8080,http,119.15.86.30:8080,false,8461.2793922424,37658,303498,11.03835195629,119.15.86.30
true,1707260254.8307,elite,5315.5278000888,1701878258.1728,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1706832932,1707260466.2522,22315,socks5,62.171.131.101:22315,true,2560.9498023987,9272,36595,20.214969367955,62.171.131.101
true,1707260466.1673,elite,5317.0190131164,1706866851.1827,"AS40021 Nubes, LLC",NL-811-40021,"St Louis","North America",NA,"United States",US,Downtown,false,"Nubes, LLC",38.6327,-90.1961,false,"Contabo Inc",true,Missouri,success,America/Chicago,63101,1706867434,1707260466.1673,59838,socks5,209.145.59.247:59838,true,4479.1326522827,1359,4519,23.120108880572,209.145.59.247
true,1707260466.1612,elite,2871.2019886719,1634744958.4283,"AS12975 Palestine Telecommunications Company (PALTEL)",PALTEL-AS,Nablus,Asia,AS,Palestine,PS,,false,"Palestine Telecommunications Company",32.2207,35.2542,false,"Palestine Telecommunications Company",true,"Nablus Governorate",success,Asia/Hebron,,1706832629,1707260466.1612,5678,socks4,213.6.68.94:5678,true,2172.9681491852,108262,370490,22.613378116436,213.6.68.94
true,1707260370.3557,elite,2555.7221025724,1655651207.4442,"AS141771 China Telecom",CHINANET-HEBEI-ZHANGJIAKOU-MAN,Zhoutou,Asia,AS,China,CN,,false,"China Telecom",37.8957,114.904,false,"Chinanet HE",true,Hebei,success,Asia/Shanghai,,1706884493,1707260466.1518,8089,http,111.225.152.38:8089,false,1094.521522522,10226,184862,5.2417370622488,111.225.152.38
true,1707260466.0318,elite,5310.2182885657,1703605249.8452,"AS16276 OVH SAS",OVH,Gravelines,Europe,EU,France,FR,,true,"OVH SAS",50.9959,2.11757,false,OVH,true,Hauts-de-France,success,Europe/Paris,59820,1706832508,1707260466.0318,45914,socks5,135.125.9.103:45914,true,4341.6020870209,5904,28858,16.984063057361,135.125.9.103
true,1707260142.0579,elite,1220.8575133451,1682848504.2121,"AS46562 Performive LLC",PERFORMIVE,"Beverly Hills","North America",NA,"United States",US,,true,"Performive LLC",34.0625,-118.384,false,"ZeroLag Communications",true,California,success,America/Los_Angeles,90211,1706832779,1707260466.0302,4145,socks4,199.102.104.70:4145,true,815.23561477661,125409,14595,89.575297848633,199.102.104.70
true,1707260466.0129,transparent,5412.1175954163,1705156239.3827,"AS141145 PT Giga Digital Nusantara",GIGANET-AS-ID,Pecangaan,Asia,AS,Indonesia,ID,,false,"PT Giga Digital Nusantara",-6.6978,110.711,false,Giganet,true,"Central Java",success,Asia/Jakarta,,1706972767,1707260466.0129,1111,http,103.159.195.175:1111,false,7917.4356460571,1637,21332,7.1269972571727,103.159.195.175
true,1707260399.8337,elite,7351.3997791817,1700135049.4404,"AS150774 EXABYTE LTD",EXABYTELTD2-AS-AP,Azimpur,Asia,AS,Bangladesh,BD,,false,"Exabyte Ltd.",23.7298,90.3854,false,"Md Jamshed Uddin",true,"Dhaka Division",success,Asia/Dhaka,1205,1706832586,1707260466.0057,80,http,103.162.50.13:80,false,3846.5020656586,5184,59132,8.0602027489272,103.162.50.13
true,1707260462.4032,elite,4146.8606476245,1698207166.2598,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Zhoutou,Asia,AS,China,CN,,false,Chinanet,37.8957,114.904,false,"Chinanet HE",true,Hebei,success,Asia/Shanghai,,1707190848,1707260465.9544,8089,http,111.224.212.46:8089,false,4329.7119140625,451,26481,1.6745878508837,111.224.212.46
true,1707260465.9299,transparent,8995.9054394603,1693772953.8581,"AS53667 FranTech Solutions",PONYNET,"Las Vegas","North America",NA,"United States",US,,true,"FranTech Solutions",36.1697,-115.1236,false,"FranTech Solutions",true,Nevada,success,America/Los_Angeles,89101,1706832589,1707260465.9299,3128,http,209.141.48.31:3128,false,5715.8603668213,1782,104351,1.6790253738234,209.141.48.31
true,1707260465.8873,elite,2578.0042152824,1667005805.0002,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,"Las Vegas","North America",NA,"United States",US,,false,"Cox Communications Inc.",36.2709,-115.28,false,"Cox Communications Inc.",true,Nevada,success,America/Los_Angeles,89149,1706832493,1707260465.8873,4145,socks4,98.181.137.83:4145,true,794.42572593689,201795,14102,93.46818158659,98.181.137.83
true,1707258122.4286,transparent,1650.1536544847,1699539802.7354,"AS51167 Contabo GmbH",CONTABO,Düsseldorf,Europe,EU,Germany,DE,,true,"Contabo GmbH",51.1878,6.8607,false,"Contabo GmbH",true,"North Rhine-Westphalia",success,Europe/Berlin,40599,1707233105,1707260465.821,3128,http,161.97.129.98:3128,true,8670.9306240082,326,1064,23.453237410072,161.97.129.98
true,1707250481.6643,elite,2127.3132581856,1694768309.3201,"AS136190 JINHUA, ZHEJIANG Province, P.R.China.",CHINATELECOM-ZHEJIANG-JINHUA-IDC,Taizhou,Asia,AS,China,CN,Haimen,false,"China Telecom",28.6558,121.409,false,,true,Zhejiang,success,Asia/Shanghai,,1706832838,1707260465.7192,18080,http,60.188.102.225:18080,false,1068.3069229126,94542,17184,84.619515600666,60.188.102.225
true,1707260465.7095,elite,6178.7226502564,1704852429.1808,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6918,3.2021,false,"OVH ISP",true,Hauts-de-France,success,Europe/Paris,59100,1706832388,1707260465.7095,36351,socks5,91.121.163.199:36351,true,2219.0046310425,6449,23168,21.774656447311,91.121.163.199
true,1707260218.7285,elite,5117.0011080659,1705337065.3748,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6917,3.20157,false,"OVH ISP",true,Hauts-de-France,success,Europe/Paris,59100,1707153568,1707260465.6607,45727,socks4,213.251.185.168:45727,true,5997.6725578308,8596,16080,34.835467660885,213.251.185.168
true,1707260423.6479,elite,3452.846526984,1706348032.209,"AS16276 OVH SAS",OVH,Gravelines,Europe,EU,France,FR,,true,"OVH SAS",50.9959,2.11757,false,OVH,true,Hauts-de-France,success,Europe/Paris,59820,1706954895,1707260465.6594,4967,socks5,141.94.22.200:4967,true,804.93378639221,4127,10075,29.059287424306,141.94.22.200
true,1707260465.6438,elite,5233.5847847795,1705846870.2328,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6917,3.20157,false,"OVH ISP",true,Hauts-de-France,success,Europe/Paris,59100,1707057039,1707260465.6438,63519,socks4,213.251.185.168:63519,true,1926.1841773987,7412,11036,40.177797051171,213.251.185.168
true,1707260381.6298,elite,3772.0294527315,1651770695.5079,"AS53171 PATH TELECOM S.A.","PATH TELECOM S.A.","Caldas Novas","South America",SA,Brazil,BR,,false,"Path Telecom S.A.",-17.734,-48.6594,false,"Path Telecom S.A",true,Goias,success,America/Sao_Paulo,75690,1706832401,1707260465.6394,42648,socks4,186.224.225.82:42648,true,8250.1449584961,35772,288146,11.043535709655,186.224.225.82
true,1707260465.6027,elite,4854.8841395029,1705022577.224,"AS216071 SERVERS TECH FZCO",VDSINA,Amsterdam,Europe,EU,"The Netherlands",NL,,false,"Servers Tech Fzco",52.3676,4.90414,false,"Servers Tech Fzco",true,"North Holland",success,Europe/Amsterdam,1012,1706837847,1707260465.6027,2333,socks5,77.105.136.28:2333,true,11776.587963104,2050,26056,7.2938162669893,77.105.136.28
true,1707260465.5982,elite,4827.0487143175,1706419144.0134,"AS16276 OVH SAS",OVH,Warsaw,Europe,EU,Poland,PL,,true,"OVH SAS",52.2251,21.0477,false,"OVH Sp. z o. o",true,Mazovia,success,Europe/Warsaw,00-441,1707024539,1707260465.5982,6147,socks4,146.59.70.29:6147,true,5490.7028675079,2741,8735,23.884628790519,146.59.70.29
true,1707260465.5786,elite,4489.8391272996,1704612733.2897,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1706832469,1707260465.5786,18844,socks5,207.180.222.186:18844,true,3853.577375412,17970,13266,57.529773338456,207.180.222.186
true,1707260465.5437,elite,1611.660237215,1677009715.7354,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Rongcheng,Asia,AS,China,CN,,false,Chinanet,30.6007,117.925,false,"Chinanet AH",false,Anhui,success,Asia/Shanghai,,1706988866,1707260465.5437,8089,http,183.165.244.8:8089,false,3159.8165035248,98,10046,0.96608832807571,183.165.244.8
true,1707260266.4463,elite,4577.5914518065,1705153974.7194,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1706969108,1707260465.4647,59058,socks4,213.136.75.85:59058,true,8876.6784667969,6220,19757,23.944258382415,213.136.75.85
true,1707260360.1454,elite,5017.0034760875,1707209554.2643,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6917,3.20157,false,"OVH ISP",true,Hauts-de-France,success,Europe/Paris,59100,1707209554,1707260465.4016,13316,socks5,213.251.185.168:13316,true,2839.5366668701,448,321,58.257477243173,213.251.185.168
true,1707260465.3615,transparent,8546.0990272076,1629073905.3556,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,Pioneer,true,"DigitalOcean, LLC",1.32123,103.695,false,"DigitalOcean, LLC",true,"South West",success,Asia/Singapore,627753,1706830180,1707260465.3615,3128,http,68.183.180.222:3128,false,11377.762556076,18954,384593,4.696850676625,68.183.180.222
true,1707260465.3505,transparent,6754.6797259927,1678840291.2557,"AS272869 INTERCOMM DE NARIÑO SAS","INTERCOMM DE NARINO SAS",Tuquerres,"South America",SA,Colombia,CO,,false,"INTERCOMM DE NARIÑO SAS",1.0863,-77.614,true,"Intercomm de Narino",true,"Departamento de Narino",success,America/Bogota,525520,1706832644,1707260465.3505,9991,http,38.51.243.189:9991,false,5543.407201767,17039,206565,7.6201677966405,38.51.243.189
true,1707260448.5214,elite,5616.4651052994,1706942769.8734,"AS46606 Unified Layer",UNIFIEDLAYER-AS-1,Provo,"North America",NA,"United States",US,"East Bay",true,"Unified Layer",40.2069,-111.642,false,"Unified Layer",true,Utah,success,America/Denver,84606,1706942774,1707260465.209,55623,socks5,162.214.102.121:55623,true,4077.3859024048,1141,3525,24.453493356194,162.214.102.121
true,1707256059.3843,elite,1899.8019293301,1638340821.1908,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4767,-87.3141,false,"Cox Communications",true,Florida,success,America/Chicago,32526,1706832886,1707260465.1017,31654,socks4,98.162.25.4:31654,true,796.63181304932,388198,36928,91.313634075545,98.162.25.4
true,1707260450.699,elite,6415.6468599692,1706374130.5661,"AS46606 Unified Layer",UNIFIEDLAYER-AS-1,Provo,"North America",NA,"United States",US,"East Bay",true,"Unified Layer",40.2069,-111.642,false,"Unified Layer",true,Utah,success,America/Denver,84606,1706988116,1707260464.9966,61383,socks5,162.214.102.121:61383,true,3271.6338634491,2611,10900,19.324994448968,162.214.102.121
true,1707260420.5646,elite,4879.7880461086,1705912649.5911,"AS16276 OVH SAS",OVH,Paris,Europe,EU,France,FR,,true,"OVH SAS",48.8323,2.4075,false,OVH,true,Île-de-France,success,Europe/Paris,75019,1707122293,1707260464.9858,6604,socks5,79.137.32.83:6604,true,4727.4494171143,8000,11953,40.094221420338,79.137.32.83
true,1707260464.9817,elite,6034.2678801025,1705336840.9805,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6918,3.2021,false,"OVH ISP",true,Hauts-de-France,success,Europe/Paris,59100,1707151364,1707260464.9817,6194,socks5,91.121.163.199:6194,true,2168.8244342804,6062,21078,22.336035372144,91.121.163.199
true,1707260252.2192,transparent,3497.8200317163,1695556978.0173,"AS36992 ETISALAT MISR",ETISALAT-MISR,Kirdasah,Africa,AF,Egypt,EG,,false,"Etisalat Misr Mobile BB",30.0674,31.0262,true,,true,Giza,success,Africa/Cairo,,1706913411,1707260464.9648,1981,http,41.65.46.180:1981,false,3267.5099372864,975,8136,10.701350016464,41.65.46.180
true,1707260464.9585,transparent,4991.2487153074,1656201724.4015,"AS34241 New Communication Technologies LLC",NCT-AS,Chelyabinsk,Europe,EU,Russia,RU,,false,"New Communication Technologies",55.1555,61.4111,false,"OOO New Communication Technologies",true,"Chelyabinsk Oblast",success,Asia/Yekaterinburg,454082,1707175835,1707260464.9585,8282,http,193.138.178.6:8282,false,1672.3098754883,176423,310122,36.260366461478,193.138.178.6
true,1707260464.8283,elite,6427.1329409953,1707178412.32,"AS400754 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Ashburn,"North America",NA,"United States",US,,false,"GoDaddy.com, LLC",39.0469,-77.4903,false,"GoDaddy.com, LLC",true,Virginia,success,America/New_York,20149,1707178413,1707260464.8283,55335,socks5,198.12.253.117:55335,true,10359.253168106,407,832,32.849071832123,198.12.253.117
true,1707260461.8687,transparent,3745.2312563834,1635475696.1099,"AS36992 ETISALAT MISR",ETISALAT-MISR,Giza,Africa,AF,Egypt,EG,,false,"Etisalat Misr",30.0094,31.2086,false,"Nile Online",true,Giza,success,Africa/Cairo,,1707188230,1707260464.8069,1981,http,41.65.236.37:1981,false,7763.5824680328,132624,503154,20.860111548371,41.65.236.37
true,1707260464.7206,elite,6445.004366754,1705113350.6424,"AS141995 Contabo Asia Private Limited",CAPL-AS-AP,Singapore,Asia,AS,Singapore,SG,"Downtown Core",false,"Contabo Asia Private Limited",1.28223,103.851,false,"Contabo Asia Private Limited",true,"Central Singapore",success,Asia/Singapore,068877,1706927953,1707260464.7206,35906,socks4,194.233.78.142:35906,true,3100.1210212708,6615,19539,25.292498279422,194.233.78.142
